timestamp,open,high,low,close,volume
2025-03-21 19:45:00,117.53,117.67,117.52,117.64,116340
2025-03-24 04:00:00,119.3,119.59,118.51,119.53,350620
2025-03-24 04:15:00,119.54,119.64,119.37,119.53,163489
2025-03-24 04:30:00,119.52,119.55,119.33,119.33,110714
2025-03-24 04:45:00,119.35,119.45,119.04,119.08,162163
2025-03-24 05:00:00,119.08,119.2,118.9,119.15,139741
2025-03-24 05:15:00,119.15,119.17,118.84,118.94,103122
2025-03-24 05:30:00,118.92,119.06,118.73,118.92,105620
2025-03-24 05:45:00,118.9,119.17,118.88,119.09,97126
2025-03-24 06:00:00,119.08,119.29,119.01,119.18,111912
2025-03-24 06:15:00,119.17,119.37,119.16,119.27,105545
2025-03-24 06:30:00,119.28,119.49,119.22,119.45,115713
2025-03-24 06:45:00,119.46,119.46,119.25,119.29,114995
2025-03-24 07:00:00,119.29,119.99,119.27,119.93,456727
2025-03-24 07:15:00,119.92,119.98,119.79,119.95,158642
2025-03-24 07:30:00,119.96,120.14,119.77,119.86,328169
2025-03-24 07:45:00,119.86,119.99,119.73,119.87,162070
2025-03-24 08:00:00,119.4,120.14,117.406,119.86,1550673
2025-03-24 08:15:00,119.86,120.14,119.8,120.055,384891
2025-03-24 08:30:00,120.07,120.18,117.7,120.105,580851
2025-03-24 08:45:00,120.11,120.16,117.7,120.04,334458
2025-03-24 09:00:00,120.04,120.25,117.7,120.16,611794
2025-03-24 09:15:00,120.16,120.25,119.8,119.87,597128
2025-03-24 09:30:00,119.88,121.07,119.58,120.135,21345774
2025-03-24 09:45:00,120.15,120.49,119.62,120.035,11073262
2025-03-24 10:00:00,120.04,120.45,119.34,120.135,11137932
2025-03-24 10:15:00,120.13,120.58,119.97,120.48,9697158
2025-03-24 10:30:00,120.47,121.17,120.33,121.1311,9493658
2025-03-24 10:45:00,121.13,121.94,121.05,121.715,10025963
2025-03-24 11:00:00,121.715,122.1,121.51,122.0433,8492384
2025-03-24 11:15:00,122.055,122.22,121.9,122.0423,6030117
2025-03-24 11:30:00,122.0401,122.06,121.415,121.495,6094758
2025-03-24 11:45:00,121.495,121.79,121.35,121.69,4956676
2025-03-24 12:00:00,121.685,122.17,121.63,122.145,5139192
2025-03-24 12:15:00,122.144,122.22,121.71,121.755,5239077
2025-03-24 12:30:00,121.755,121.9893,121.61,121.835,3619137
2025-03-24 12:45:00,121.835,122.08,121.79,121.9099,3385163
2025-03-24 13:00:00,121.9013,122.0,121.615,121.7001,3250366
2025-03-24 13:15:00,121.705,121.75,121.38,121.7288,4404401
2025-03-24 13:30:00,121.725,121.98,121.62,121.8401,3440280
2025-03-24 13:45:00,121.845,121.95,121.68,121.84,3648826
2025-03-24 14:00:00,121.85,121.95,121.56,121.635,3497781
2025-03-24 14:15:00,121.635,121.94,121.58,121.815,3327179
2025-03-24 14:30:00,121.815,122.05,121.65,121.975,4374272
2025-03-24 14:45:00,121.975,122.0,121.6801,121.905,3627685
2025-03-24 15:00:00,121.91,122.08,121.83,121.905,4327983
2025-03-24 15:15:00,121.905,122.05,121.73,121.795,4233988
2025-03-24 15:30:00,121.795,121.87,121.44,121.755,6554019
2025-03-24 15:45:00,121.76,122.0099,121.23,121.23,13084194
2025-03-24 16:00:00,121.22,121.8405,121.16,121.295,48483426
2025-03-24 16:15:00,121.29,142.62,121.21,121.33,15042482
2025-03-24 16:30:00,121.35,131.38,121.29,121.31,2457481
2025-03-24 16:45:00,121.31,149.0198,90.3783,102.3052,516981
2025-03-24 17:00:00,121.29,147.7039,87.5143,121.25,161604
2025-03-24 17:15:00,121.25,121.3,121.21,121.27,86901
2025-03-24 17:30:00,121.27,121.29,121.18,121.18,112136
2025-03-24 17:45:00,121.2,121.23,121.16,121.21,58682
2025-03-24 18:00:00,121.21,121.23,121.01,121.11,159268
2025-03-24 18:15:00,121.12,121.14,120.95,120.97,169660
2025-03-24 18:30:00,120.95,121.03,120.95,121.01,67757
2025-03-24 18:45:00,121.02,121.03,120.84,120.97,71496
2025-03-24 19:00:00,120.9699,121.03,120.9,120.99,93241
2025-03-24 19:15:00,120.99,121.01,120.94,120.965,47743
2025-03-24 19:30:00,120.98,121.0,120.91,120.98,101722
2025-03-24 19:45:00,120.98,121.0,120.92,120.9695,177208
2025-03-25 04:00:00,120.88,121.41,120.34,120.39,173521
2025-03-25 04:15:00,120.36,120.39,119.79,119.84,222884
2025-03-25 04:30:00,119.82,120.18,119.72,120.12,116213
2025-03-25 04:45:00,120.11,120.4,120.03,120.14,87976
2025-03-25 05:00:00,120.16,120.26,120.11,120.16,61296
2025-03-25 05:15:00,120.16,120.48,120.02,120.31,83109
2025-03-25 05:30:00,120.31,120.58,120.3,120.44,58905
2025-03-25 05:45:00,120.44,120.63,120.44,120.61,40973
2025-03-25 06:00:00,120.61,120.68,120.32,120.51,47490
2025-03-25 06:15:00,120.51,120.76,120.51,120.61,53689
2025-03-25 06:30:00,120.61,121.0,120.58,120.98,109033
2025-03-25 06:45:00,120.98,121.13,120.8,120.85,140970
2025-03-25 07:00:00,120.87,121.25,120.63,120.7,281229
2025-03-25 07:15:00,120.72,120.88,120.56,120.66,169880
2025-03-25 07:30:00,120.66,120.8,120.21,120.48,247467
2025-03-25 07:45:00,120.48,120.73,120.46,120.67,147188
2025-03-25 08:00:00,120.82,121.41,119.7448,120.54,1043075
2025-03-25 08:15:00,120.52,120.67,120.4,120.66,231996
2025-03-25 08:30:00,120.65,120.85,120.56,120.6001,366560
2025-03-25 08:45:00,120.6,121.41,120.43,120.58,443494
2025-03-25 09:00:00,120.57,121.41,120.55,120.55,266293
2025-03-25 09:15:00,120.56,121.22,120.43,120.54,542581
2025-03-25 09:30:00,120.545,120.94,119.51,119.875,21638266
2025-03-25 09:45:00,119.875,119.99,118.92,119.47,12999312
2025-03-25 10:00:00,119.48,119.79,119.15,119.76,8416043
2025-03-25 10:15:00,119.75,119.98,119.5501,119.98,6316276
2025-03-25 10:30:00,119.98,120.27,119.445,120.245,6784449
2025-03-25 10:45:00,120.2493,120.35,119.77,119.925,6190938
2025-03-25 11:00:00,119.92,120.28,119.9,120.08,4679602
2025-03-25 11:15:00,120.07,120.44,120.05,120.2616,4626069
2025-03-25 11:30:00,120.27,120.57,120.04,120.565,3967129
2025-03-25 11:45:00,120.5685,120.87,120.33,120.4649,4819510
2025-03-25 12:00:00,120.465,120.93,120.465,120.765,4948670
2025-03-25 12:15:00,120.765,120.99,120.64,120.6602,4443755
2025-03-25 12:30:00,120.67,120.88,120.43,120.88,3627354
2025-03-25 12:45:00,120.875,121.13,120.83,120.895,4415764
2025-03-25 13:00:00,120.895,121.12,120.83,120.8484,2970073
2025-03-25 13:15:00,120.84,120.9,120.1607,120.235,3855319
2025-03-25 13:30:00,120.24,120.74,120.2367,120.615,3835614
2025-03-25 13:45:00,120.61,120.69,120.4,120.63,2953733
2025-03-25 14:00:00,120.62,120.82,120.44,120.7833,2912757
2025-03-25 14:15:00,120.79,121.02,120.64,120.7151,3498807
2025-03-25 14:30:00,120.72,120.92,120.63,120.755,2629331
2025-03-25 14:45:00,120.75,120.867,120.505,120.82,3513869
2025-03-25 15:00:00,120.81,120.9399,120.65,120.7399,3585639
2025-03-25 15:15:00,120.735,120.95,120.66,120.695,3629454
2025-03-25 15:30:00,120.695,121.29,120.69,120.7912,6498604
2025-03-25 15:45:00,120.795,120.96,120.51,120.645,7175012
2025-03-25 16:00:00,120.645,120.73,120.45,120.6,25792797
2025-03-25 16:15:00,120.69,120.69,120.35,120.61,689009
2025-03-25 16:30:00,120.61,120.77,112.6218,120.53,115150
2025-03-25 16:45:00,120.53,120.73,113.2579,120.65,96857
2025-03-25 17:00:00,120.65,125.0856,113.3988,120.635,71374
2025-03-25 17:15:00,120.621,120.69,120.5,120.51,71215
2025-03-25 17:30:00,120.52,120.6,120.5,120.53,43506
2025-03-25 17:45:00,120.54,120.58,120.5,120.53,64995
2025-03-25 18:00:00,120.55,120.68,120.45,120.6,67177
2025-03-25 18:15:00,120.59,120.6,120.52,120.5899,55000
2025-03-25 18:30:00,120.5703,120.69,120.5,120.52,49036
2025-03-25 18:45:00,120.51,120.55,120.5,120.53,39112
2025-03-25 19:00:00,120.529,120.58,120.51,120.53,46929
2025-03-25 19:15:00,120.54,120.58,120.5,120.56,41456
2025-03-25 19:30:00,120.57,120.62,120.54,120.595,44689
2025-03-25 19:45:00,120.6,120.64,120.58,120.59,89880
2025-03-26 04:00:00,119.86,120.41,119.7,119.85,200256
2025-03-26 04:15:00,119.85,119.98,119.6,119.95,79014
2025-03-26 04:30:00,119.95,120.06,119.84,119.93,63345
2025-03-26 04:45:00,119.92,119.92,119.7,119.82,71633
2025-03-26 05:00:00,119.84,119.93,119.69,119.83,56714
2025-03-26 05:15:00,119.83,119.86,119.62,119.74,52407
2025-03-26 05:30:00,119.75,119.85,119.72,119.75,28237
2025-03-26 05:45:00,119.75,119.8,119.42,119.43,99607
2025-03-26 06:00:00,119.42,119.49,119.18,119.36,126091
2025-03-26 06:15:00,119.36,119.62,119.36,119.47,55438
2025-03-26 06:30:00,119.46,119.69,119.45,119.56,44172
2025-03-26 06:45:00,119.57,119.68,119.41,119.57,75990
2025-03-26 07:00:00,119.57,119.7,119.24,119.43,285892
2025-03-26 07:15:00,119.43,119.45,118.71,118.85,533118
2025-03-26 07:30:00,118.84,119.25,118.84,119.14,255344
2025-03-26 07:45:00,119.13,119.3,118.9,118.99,253468
2025-03-26 08:00:00,118.99,120.69,118.48,118.95,1503832
2025-03-26 08:15:00,118.94,118.97,118.648,118.78,423020
2025-03-26 08:30:00,118.78,120.5487,110.52,118.78,385420
2025-03-26 08:45:00,118.78,118.9,118.63,118.7499,445683
2025-03-26 09:00:00,118.75,118.86,118.38,118.5,750144
2025-03-26 09:15:00,118.5,118.9,118.35,118.71,833308
2025-03-26 09:30:00,118.73,118.84,117.38,117.59,23821768
2025-03-26 09:45:00,117.6,118.7399,115.815,116.325,22265241
2025-03-26 10:00:00,116.325,116.77,115.24,115.625,18028638
2025-03-26 10:15:00,115.635,115.6356,114.455,115.11,18354291
2025-03-26 10:30:00,115.11,115.435,114.92,114.97,10256592
2025-03-26 10:45:00,114.98,115.52,114.74,115.365,8849958
2025-03-26 11:00:00,115.365,115.64,115.28,115.375,7279232
2025-03-26 11:15:00,115.375,115.59,114.79,115.165,7731693
2025-03-26 11:30:00,115.16,115.4,114.83,114.905,5966088
2025-03-26 11:45:00,114.89,115.08,113.93,114.09,11285184
2025-03-26 12:00:00,114.0877,114.25,113.595,113.7799,11076938
2025-03-26 12:15:00,113.775,114.13,113.57,114.035,7426348
2025-03-26 12:30:00,114.035,114.28,113.8,113.85,7016869
2025-03-26 12:45:00,113.845,113.955,113.39,113.5362,8978437
2025-03-26 13:00:00,113.54,113.86,113.41,113.85,6901118
2025-03-26 13:15:00,113.85,113.86,113.38,113.46,5518054
2025-03-26 13:30:00,113.465,113.48,112.71,113.0285,10689435
2025-03-26 13:45:00,113.02,113.26,112.88,112.94,5939039
2025-03-26 14:00:00,112.945,113.21,112.77,113.15,5692325
2025-03-26 14:15:00,113.155,113.79,113.075,113.645,7106168
2025-03-26 14:30:00,113.65,113.78,113.05,113.09,5292353
2025-03-26 14:45:00,113.0932,113.14,112.765,112.8399,6953568
2025-03-26 15:00:00,112.835,113.5,112.83,113.26,7276045
2025-03-26 15:15:00,113.265,113.73,113.21,113.265,7463392
2025-03-26 15:30:00,113.265,113.6775,113.18,113.625,7594195
2025-03-26 15:45:00,113.625,114.15,113.52,113.69,16457784
2025-03-26 16:00:00,113.76,120.375,113.295,113.45,39536287
2025-03-26 16:15:00,113.76,113.76,113.28,113.4,1909166
2025-03-26 16:30:00,113.41,113.76,113.35,113.47,355122
2025-03-26 16:45:00,113.48,119.548,106.34,113.4997,203827
2025-03-26 17:00:00,113.49,118.7207,106.34,113.52,161630
2025-03-26 17:15:00,113.51,113.62,113.42,113.45,184049
2025-03-26 17:30:00,113.45,113.57,113.3,113.38,179692
2025-03-26 17:45:00,113.37,113.5,113.21,113.38,213078
2025-03-26 18:00:00,113.3,113.47,112.71,112.71,497369
2025-03-26 18:15:00,112.72,112.79,112.01,112.19,776162
2025-03-26 18:30:00,112.21,113.76,112.18,112.5,423436
2025-03-26 18:45:00,112.49,112.57,112.3,112.41,216867
2025-03-26 19:00:00,112.41,112.43,112.01,112.02,317322
2025-03-26 19:15:00,112.0197,112.1,111.8,112.07,442448
2025-03-26 19:30:00,112.07,112.18,112.04,112.09,263681
2025-03-26 19:45:00,112.09,112.45,112.061,112.23,450451
2025-03-27 04:00:00,111.79,112.45,111.53,111.73,340884
2025-03-27 04:15:00,111.71,112.2,111.7,112.05,157194
2025-03-27 04:30:00,112.07,112.51,112.06,112.38,178610
2025-03-27 04:45:00,112.35,112.7,112.1,112.63,128157
2025-03-27 05:00:00,112.63,113.32,112.41,113.31,216114
2025-03-27 05:15:00,113.31,113.44,112.99,113.14,149411
2025-03-27 05:30:00,113.12,113.16,112.58,112.76,135509
2025-03-27 05:45:00,112.75,113.0,112.72,112.93,71921
2025-03-27 06:00:00,112.95,113.13,112.72,112.88,132620
2025-03-27 06:15:00,112.87,112.98,112.69,112.79,82023
2025-03-27 06:30:00,112.78,112.9,112.57,112.58,77646
2025-03-27 06:45:00,112.55,112.66,112.22,112.29,116185
2025-03-27 07:00:00,112.28,112.49,111.8,111.99,469129
2025-03-27 07:15:00,111.97,112.12,111.65,111.74,288142
2025-03-27 07:30:00,111.74,112.0,111.7,111.93,207025
2025-03-27 07:45:00,111.94,112.01,111.79,111.97,149936
2025-03-27 08:00:00,111.96,113.76,111.55,111.84,1549780
2025-03-27 08:15:00,111.8297,111.84,111.55,111.593,508546
2025-03-27 08:30:00,111.64,112.11,111.59,111.97,889405
2025-03-27 08:45:00,111.9404,112.05,111.58,111.94,809460
2025-03-27 09:00:00,111.9452,120.89,111.69,111.82,653262
2025-03-27 09:15:00,111.81,111.89,111.24,111.36,983876
2025-03-27 09:30:00,111.35,112.58,110.66,111.68,26969398
2025-03-27 09:45:00,111.67,113.29,111.66,112.7852,15210733
2025-03-27 10:00:00,112.79,113.06,112.0701,112.9,10921015
2025-03-27 10:15:00,112.9,112.95,112.3,112.815,7098973
2025-03-27 10:30:00,112.81,113.89,112.65,113.575,10253812
2025-03-27 10:45:00,113.575,114.45,113.23,114.0757,9938598
2025-03-27 11:00:00,114.0799,114.32,113.46,113.595,8072878
2025-03-27 11:15:00,113.595,113.77,113.27,113.55,5651541
2025-03-27 11:30:00,113.55,113.56,112.55,112.725,7377711
2025-03-27 11:45:00,112.72,112.85,112.1,112.205,8159968
2025-03-27 12:00:00,112.21,112.59,111.96,112.525,7582583
2025-03-27 12:15:00,112.53,113.05,112.4508,112.505,5864021
2025-03-27 12:30:00,112.5,112.79,112.28,112.59,4381819
2025-03-27 12:45:00,112.5801,112.65,111.75,111.795,5026290
2025-03-27 13:00:00,111.795,112.185,111.7,112.155,4820396
2025-03-27 13:15:00,112.155,112.33,111.65,111.6914,4233248
2025-03-27 13:30:00,111.69,111.88,111.52,111.74,4260192
2025-03-27 13:45:00,111.74,112.43,111.74,111.904,4764580
2025-03-27 14:00:00,111.9,112.535,111.83,112.28,5367120
2025-03-27 14:15:00,112.285,112.44,112.03,112.145,4047251
2025-03-27 14:30:00,112.14,112.73,111.94,112.5779,4293706
2025-03-27 14:45:00,112.58,112.87,112.175,112.22,4188750
2025-03-27 15:00:00,112.215,112.72,112.155,112.7089,3676094
2025-03-27 15:15:00,112.705,112.97,112.53,112.67,4545330
2025-03-27 15:30:00,112.6637,112.685,112.07,112.155,5504442
2025-03-27 15:45:00,112.155,112.17,111.18,111.43,13623101
2025-03-27 16:00:00,111.43,112.4622,111.07,111.44,41941751
2025-03-27 16:15:00,111.44,111.64,111.4,111.5908,324803
2025-03-27 16:30:00,111.6094,119.0671,104.2323,119.0671,237038
2025-03-27 16:45:00,111.72,119.1052,104.2323,111.66,4953083
2025-03-27 17:00:00,111.65,119.0918,104.2308,111.62,99358
2025-03-27 17:15:00,111.62,111.64,111.45,111.54,129635
2025-03-27 17:30:00,111.58,111.71,111.53,111.65,80842
2025-03-27 17:45:00,111.65,111.68,111.6,111.6,51229
2025-03-27 18:00:00,111.6098,111.65,111.55,111.58,68610
2025-03-27 18:15:00,111.58,111.65,111.55,111.56,59304
2025-03-27 18:30:00,111.58,111.66,111.43,111.59,58395
2025-03-27 18:45:00,111.6,111.69,111.43,111.6198,91564
2025-03-27 19:00:00,111.6197,111.63,111.43,111.4983,89030
2025-03-27 19:15:00,111.47,111.5,111.3,111.35,100238
2025-03-27 19:30:00,111.34,111.35,111.25,111.29,110970
2025-03-27 19:45:00,111.2998,111.31,111.25,111.265,132386
2025-03-28 04:00:00,111.0,111.65,110.73,111.04,219313
2025-03-28 04:15:00,111.07,111.18,110.77,110.98,116379
2025-03-28 04:30:00,110.98,111.28,110.76,111.23,98695
2025-03-28 04:45:00,111.23,111.74,111.14,111.54,158434
2025-03-28 05:00:00,111.52,111.78,111.38,111.77,99514
2025-03-28 05:15:00,111.77,111.85,111.62,111.77,75402
2025-03-28 05:30:00,111.78,111.78,111.45,111.63,67478
2025-03-28 05:45:00,111.63,111.64,111.3,111.38,62105
2025-03-28 06:00:00,111.39,111.67,111.35,111.63,57918
2025-03-28 06:15:00,111.61,111.98,111.58,111.94,85704
2025-03-28 06:30:00,111.94,112.38,111.86,112.05,178627
2025-03-28 06:45:00,112.02,112.35,111.91,112.08,79877
2025-03-28 07:00:00,112.08,112.15,111.79,111.84,181432
2025-03-28 07:15:00,111.84,112.25,111.82,111.92,129633
2025-03-28 07:30:00,111.92,111.98,111.64,111.86,123013
2025-03-28 07:45:00,111.85,111.94,111.72,111.9,72915
2025-03-28 08:00:00,111.99,112.37,110.7604,111.925,793659
2025-03-28 08:15:00,111.914,112.2,111.43,112.08,3026866
2025-03-28 08:30:00,112.05,112.1,111.2,111.58,658058
2025-03-28 08:45:00,111.58,111.74,111.25,111.2792,2380634
2025-03-28 09:00:00,111.28,111.8,111.15,111.79,524109
2025-03-28 09:15:00,111.7997,117.055,111.34,111.45,623168
2025-03-28 09:30:00,111.485,112.87,110.81,111.9812,18648110
2025-03-28 09:45:00,112.0,112.405,111.23,111.56,10449786
2025-03-28 10:00:00,111.56,111.84,109.825,110.31,16535435
2025-03-28 10:15:00,110.301,110.46,109.26,109.2788,11923849
2025-03-28 10:30:00,109.28,110.0,109.0701,109.975,11186036
2025-03-28 10:45:00,109.98,110.11,109.47,109.72,6772359
2025-03-28 11:00:00,109.72,110.09,109.28,109.9701,7030134
2025-03-28 11:15:00,109.975,110.15,109.48,109.655,5817553
2025-03-28 11:30:00,109.655,110.1839,109.54,110.0701,6029682
2025-03-28 11:45:00,110.075,110.15,109.3688,109.385,5578753
2025-03-28 12:00:00,109.39,110.05,109.38,109.7199,4808587
2025-03-28 12:15:00,109.715,109.8,109.1,109.585,7896643
2025-03-28 12:30:00,109.58,110.145,109.57,109.78,6486959
2025-03-28 12:45:00,109.78,110.07,109.43,109.515,5466989
2025-03-28 13:00:00,109.51,109.63,109.24,109.53,4939272
2025-03-28 13:15:00,109.5399,109.99,109.4,109.49,5986542
2025-03-28 13:30:00,109.485,109.7975,109.36,109.64,4333682
2025-03-28 13:45:00,109.6394,109.93,109.5,109.89,4222045
2025-03-28 14:00:00,109.88,110.4182,109.7,110.145,6328791
2025-03-28 14:15:00,110.14,110.33,109.92,110.01,5007027
2025-03-28 14:30:00,110.01,110.19,109.8628,110.04,3848369
2025-03-28 14:45:00,110.0301,110.39,109.87,110.3844,4882258
2025-03-28 15:00:00,110.3801,110.61,110.09,110.115,6443627
2025-03-28 15:15:00,110.12,110.23,109.86,109.91,6029197
2025-03-28 15:30:00,109.91,110.3887,109.43,109.56,8075901
2025-03-28 15:45:00,109.56,111.1901,109.4,109.63,13200662
2025-03-28 16:00:00,109.62,109.9677,109.3,109.38,35455613
2025-03-28 16:15:00,109.3898,109.67,109.3,109.3418,280067
2025-03-28 16:30:00,109.36,116.064,106.8269,109.34,149946
2025-03-28 16:45:00,109.33,116.7667,101.571,109.13,321871
2025-03-28 17:00:00,109.15,116.2691,102.5881,109.0997,251929
2025-03-28 17:15:00,109.09,109.15,109.07,109.15,134224
2025-03-28 17:30:00,109.145,116.78,109.11,109.28,79638
2025-03-28 17:45:00,109.28,109.29,109.16,109.26,81242
2025-03-28 18:00:00,109.26,109.29,109.13,109.1602,63838
2025-03-28 18:15:00,109.17,109.2,109.07,109.14,93715
2025-03-28 18:30:00,109.14,109.67,109.07,109.0996,61152
2025-03-28 18:45:00,109.09,109.1,109.06,109.08,59196
2025-03-28 19:00:00,109.08,109.08,109.0,109.02,110068
2025-03-28 19:15:00,109.01,109.05,109.0,109.02,78402
2025-03-28 19:30:00,109.02,109.03,109.0,109.0098,86447
2025-03-28 19:45:00,109.005,109.08,109.0,109.0101,198608
2025-03-31 04:00:00,106.48,107.5,106.0,106.6,515524
2025-03-31 04:15:00,106.63,106.74,105.96,106.18,261373
2025-03-31 04:30:00,106.2,106.31,105.88,106.24,232504
2025-03-31 04:45:00,106.24,106.4,106.0,106.01,170692
2025-03-31 05:00:00,106.01,106.03,105.59,105.68,246009
2025-03-31 05:15:00,105.67,106.2,105.67,106.09,169167
2025-03-31 05:30:00,106.09,106.17,105.72,105.75,117201
2025-03-31 05:45:00,105.74,105.96,105.67,105.8,121663
2025-03-31 06:00:00,105.79,106.03,105.62,105.72,170853
2025-03-31 06:15:00,105.77,105.8,105.25,105.54,228258
2025-03-31 06:30:00,105.53,105.79,105.45,105.77,105110
2025-03-31 06:45:00,105.77,105.99,105.64,105.75,144973
2025-03-31 07:00:00,105.77,106.0,105.1,105.2,612345
2025-03-31 07:15:00,105.17,105.33,104.79,104.88,699931
2025-03-31 07:30:00,104.889,105.1,104.79,104.831,462551
2025-03-31 07:45:00,104.85,105.15,104.7,105.0,336746
2025-03-31 08:00:00,105.0,109.67,104.7,104.9202,2359148
2025-03-31 08:15:00,104.94,109.67,104.9,105.28,563484
2025-03-31 08:30:00,105.29,109.396,105.175,105.82,829821
2025-03-31 08:45:00,105.835,106.21,105.67,105.9,814832
2025-03-31 09:00:00,105.89,106.13,105.67,105.73,583335
2025-03-31 09:15:00,105.73,105.88,105.03,105.09,897542
2025-03-31 09:30:00,105.13,105.7899,103.75,103.849,32176161
2025-03-31 09:45:00,103.84,105.15,103.65,104.8001,16858809
2025-03-31 10:00:00,104.8,106.01,104.73,105.545,13903594
2025-03-31 10:15:00,105.54,105.58,103.7701,103.905,13672995
2025-03-31 10:30:00,103.895,104.885,103.895,103.961,11446904
2025-03-31 10:45:00,103.965,104.81,103.96,104.6801,8476037
2025-03-31 11:00:00,104.69,105.27,104.35,104.43,9616185
2025-03-31 11:15:00,104.4386,105.53,104.37,105.1896,8803119
2025-03-31 11:30:00,105.18,105.67,104.93,105.3081,8362425
2025-03-31 11:45:00,105.305,105.58,105.0,105.175,5887390
2025-03-31 12:00:00,105.18,105.5099,104.77,105.095,6127437
2025-03-31 12:15:00,105.1,106.01,105.005,105.975,5922353
2025-03-31 12:30:00,105.975,106.25,105.675,105.915,5803343
2025-03-31 12:45:00,105.91,106.0,103.9985,105.375,4614712
2025-03-31 13:00:00,105.38,106.16,105.31,106.01,5156841
2025-03-31 13:15:00,106.01,106.07,105.54,105.72,5366147
2025-03-31 13:30:00,105.7289,105.98,105.6144,105.74,3202672
2025-03-31 13:45:00,105.73,105.98,105.56,105.64,3547711
2025-03-31 14:00:00,105.64,106.78,105.6,106.545,6637645
2025-03-31 14:15:00,106.54,107.57,106.38,107.5501,7833851
2025-03-31 14:30:00,107.555,108.14,107.365,107.92,9407246
2025-03-31 14:45:00,107.91,107.945,107.145,107.1801,7927554
2025-03-31 15:00:00,107.185,110.955,107.15,107.65,6250939
2025-03-31 15:15:00,107.65,107.7999,106.52,107.24,6845956
2025-03-31 15:30:00,107.25,108.01,107.1301,107.6856,7526131
2025-03-31 15:45:00,107.66,108.96,107.29,108.77,22967489
2025-03-31 16:00:00,108.76,108.77,106.0304,108.0,65053928
2025-03-31 16:15:00,108.0,108.38,104.55,107.96,284034
2025-03-31 16:30:00,107.95,115.43,107.9,108.14,209026
2025-03-31 16:45:00,108.14,114.6289,101.9615,107.9299,132779
2025-03-31 17:00:00,107.93,115.3602,100.8586,107.84,202647
2025-03-31 17:15:00,107.84,107.85,107.7,107.8,97059
2025-03-31 17:30:00,107.8,108.38,107.7,107.82,1745435
2025-03-31 17:45:00,107.84,107.91,107.8,107.9,47487
2025-03-31 18:00:00,107.925,107.95,107.64,107.64,104489
2025-03-31 18:15:00,107.66,107.78,107.56,107.65,100223
2025-03-31 18:30:00,107.65,108.38,107.57,107.71,67772
2025-03-31 18:45:00,107.72,107.96,107.68,107.73,56691
2025-03-31 19:00:00,107.7298,107.88,107.7,107.82,45429
2025-03-31 19:15:00,107.8103,107.88,107.645,107.66,62455
2025-03-31 19:30:00,107.65,107.68,107.5,107.5485,74849
2025-03-31 19:45:00,107.53,107.56,107.37,107.52,187934

